covariate_mode,meal_type,model,quantile_tau,treat_offset,minutes,n_obs,ACME,ACME_lower,ACME_upper,ACME_p,ADE,ADE_lower,ADE_upper,ADE_p,total_effect,total_lower,total_upper,total_p,prop_mediated,m_resid_skew,m_resid_kurt,m_shapiro_p,y_resid_skew,y_resid_kurt,y_shapiro_p
pca,ALL,qr,0.5,30.0,160.0,190.0,-4.494488417809442,-10.97431481317902,2.575963108562787,0.206,6.216103422549837,-5.631683810361909,18.532308433295658,0.304,1.7216150047403949,-8.74070543051718,12.084620513885282,0.748,-2.610623400373519,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2815197090026871,0.640075229507528,0.0438409236541028
pca,ALL,qr,0.75,30.0,160.0,190.0,-8.227888291586458,-16.275359282984354,0.3640025679118328,0.064,19.94871051128387,8.13165558268743,31.588574448319875,0.0,11.720822219697416,3.382040826942362,19.73594295146225,0.006,-0.7019890019114093,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1233416885703069,0.8488637857906727,0.2715037418287849
pca,ALL,qr,0.95,30.0,160.0,190.0,-21.924772089957116,-50.129191419551674,5.620094542840706,0.124,40.11951402873034,9.80726059200958,69.41081428578674,0.004,18.194741938773223,-1.2216816334953262,38.079286051872046,0.074,-1.2050059387341543,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.2480867686813712,0.8754265804822867,0.0356067933143498
pca,ALL,qr,0.25,30.0,165.0,190.0,-10.904526937469674,-21.08927653754464,-1.7652691883462632,0.018,15.480702109970196,3.0646055535166528,27.347006150064622,0.018,4.5761751725005215,-1.920983288413582,11.141305890080805,0.18,-2.382891066539134,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2628716764077076,0.6296292961252448,0.2689599601119926
pca,ALL,qr,0.5,30.0,165.0,190.0,-2.9490630836793037,-11.142960367063138,4.907003434622028,0.502,3.6884474543683217,-10.48622322531284,17.644462930897006,0.574,0.7393843706890177,-10.253192432754604,10.840978711546576,0.868,-3.988538574234576,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2177173166038922,0.6936626007793887,0.0295598494825412
pca,ALL,qr,0.75,30.0,165.0,190.0,-7.735422449553614,-14.880834613902906,-0.7090233602086388,0.02,17.423804194259144,8.04974023488057,26.540648807481595,0.0,9.68838174470553,3.3842893989936615,16.245009800035415,0.0,-0.7984225491301308,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.140048952680787,0.873365774006114,0.1912471821650573
pca,ALL,qr,0.95,30.0,165.0,190.0,-21.742522509463193,-47.91833841086916,4.133823085161689,0.09,39.482101514599165,11.326914378839993,68.56744956615397,0.016,17.739579005135976,1.5406300938597282,34.27353009740341,0.03,-1.2256504228859253,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.2241172963762974,0.8547673356444698,0.0365457363646757
pca,ALL,qr,0.5,30.0,170.0,190.0,-1.4840714721082489,-10.722371090587368,7.255591471143704,0.73,3.525631842905125,-9.737515533953422,16.16390080634017,0.592,2.0415603707968764,-6.863908597697697,11.780946556892523,0.68,-0.7269299959662596,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2282194473659299,0.7457815507225698,0.0330647470442136
pca,ALL,qr,0.95,30.0,170.0,190.0,-19.834752266325093,-45.286857812890354,5.172110593130426,0.136,33.80552782090945,3.2769437162591326,64.33013601819415,0.026,13.970775554584357,-0.8186026751012917,27.65330494153932,0.064,-1.419731652607971,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.1580959134726165,0.5964065732567541,0.123440415251446
pca,ALL,qr,0.25,30.0,170.0,190.0,-11.925108717542525,-21.412775201745337,-2.722055844887064,0.012,16.157826064696835,3.842604599958451,28.749315494275063,0.012,4.232717347154313,-3.5777799143457907,11.828905261523502,0.32,-2.8173647658187857,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2765908262038795,0.6401938212134497,0.2033910732016755
pca,ALL,qr,0.75,30.0,170.0,190.0,-6.713356556575771,-13.69016869801289,-0.0260075763131464,0.05,16.58044556627551,7.122033516726034,25.6330907434716,0.0,9.86708900969974,3.1868947114675823,16.71070692047755,0.004,-0.680378635479651,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1619275131433025,0.8863808567601041,0.1274101382729077
pca,ALL,qr,0.5,30.0,175.0,190.0,-4.601489052910665,-13.72274397504478,4.062798774138811,0.312,7.486817798544501,-5.241011721775089,20.8257709304432,0.26,2.885328745633836,-6.853605111092921,12.329275653524682,0.528,-1.594788482897754,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2723329254876467,0.7846113000055546,0.0357127037906914
pca,ALL,qr,0.95,30.0,175.0,190.0,-18.872310853567388,-44.45598704945305,8.320582368980983,0.18,29.99176550823783,-0.7425141682537398,57.13063538094358,0.064,11.119454654670442,-5.803491659215771,28.52806626825347,0.2,-1.697233492079628,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.0035468970211578,0.6826501194244456,0.2066265740895481
pca,ALL,qr,0.25,30.0,175.0,190.0,-10.5997174000515,-18.82279560303681,-2.549247100237892,0.018,15.709311947359174,4.2952000038000175,27.520721195518135,0.006,5.109594547307672,-2.5538733584775017,12.47181239878352,0.196,-2.074473287833898,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2720019570884984,0.8153964441464758,0.1259525553679392
pca,ALL,qr,0.75,30.0,175.0,190.0,-5.9395172853306155,-13.154279295557563,1.336178364073364,0.112,14.397572792274,4.832062782036642,23.448089588579275,0.0,8.458055506943385,1.7383639114671323,15.074923080230214,0.008,-0.70223200597995,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2154389609014642,0.9253891734447276,0.0789909414688222
pca,ALL,qr,0.5,30.0,180.0,190.0,-2.624073267606527,-12.87907704142222,6.867825863248411,0.606,5.846491484982624,-8.563430453417508,20.01981906099078,0.428,3.2224182173760973,-5.82326380536416,12.347446889204516,0.482,-0.8143180340332169,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2455111345205959,0.8478865866196355,0.0107890489713431
pca,ALL,qr,0.95,30.0,180.0,190.0,-18.88610755264894,-50.40089856894356,8.988131820380838,0.212,28.878650691973675,-6.7976407991958,66.46596811741625,0.122,9.992543139324734,-13.094398511160412,30.348306836543976,0.342,-1.8900201169334363,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.0144124593078633,0.7898516320926205,0.2056056164842615
pca,ALL,qr,0.75,30.0,180.0,190.0,-5.004576978336197,-12.489191507594256,2.025481994961105,0.168,12.820946007484665,3.745358800260343,21.38963812387901,0.004,7.816369029148466,2.5753775355587787,13.312084195521583,0.002,-0.6402687692550524,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1440130661811426,0.930767063201984,0.0541326171747574
pca,ALL,qr,0.25,30.0,180.0,190.0,-10.075992930407148,-18.43105806336501,-2.515734247223924,0.008,14.691240507272454,2.2615198302170594,27.17961923135267,0.022,4.615247576865305,-4.6995647704911585,13.08231208925386,0.282,-2.183196624361982,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2351586107468901,0.8392452150731526,0.0890981860974407
pca,ALL,qr,0.5,30.0,185.0,190.0,-3.4974947607134497,-13.22597917821994,5.763363232067508,0.48,6.989451494232738,-7.3385117579300445,20.768865475692124,0.332,3.491956733519289,-6.07252055412928,12.940710874138547,0.488,-1.001585938090527,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2322542608072757,0.8766531458087403,0.0179066309833083
pca,ALL,qr,0.95,30.0,185.0,190.0,-16.581357412515246,-45.35395171958803,10.048212083069496,0.27,27.54213658068535,-5.770559448400567,59.756167439511245,0.09,10.960779168170106,-10.099175257181235,31.73460019352618,0.318,-1.512790026886701,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.0736784392081426,0.8299141923187698,0.1823801632901251
pca,ALL,qr,0.75,30.0,185.0,190.0,-4.345076448203682,-11.899715873113612,2.6588073545989293,0.23,11.934008844257685,2.679875055237435,21.629419244856408,0.016,7.588932396054002,0.8300677655319417,14.058594715764489,0.022,-0.5725543754300645,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1331828533046361,0.9272024144590674,0.0365628011363786
pca,ALL,qr,0.25,30.0,185.0,190.0,-9.210724667251906,-17.715580385037203,-1.2750055071348354,0.022,14.237720554361193,1.7918120094442314,26.961566051390065,0.026,5.026995887109286,-4.561089831296438,14.863286790742796,0.308,-1.8322522783181396,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2864533911652007,0.8010847296718584,0.0568521307944721
pca,ALL,qr,0.25,30.0,190.0,190.0,-7.891387434090999,-14.888697164958517,-1.2710867774858168,0.02,13.261712110224058,2.190652444236446,24.949487015254597,0.026,5.37032467613306,-4.256370550399272,15.054060447206728,0.252,-1.4694432664680617,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.327798091090732,0.7542434764713803,0.0372460425868219
pca,ALL,qr,0.5,30.0,190.0,190.0,-6.627221661987755,-17.016801632066738,3.2503119395663975,0.19,11.843084373193031,-1.936462622764324,25.367275906877175,0.092,5.215862711205278,-3.2778070797779595,13.978310270747258,0.232,-1.2705897430448934,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2137366105640245,0.8494817334157094,0.0411635910676552
pca,ALL,qr,0.95,30.0,190.0,190.0,-15.806857745952462,-39.314049636325606,5.708364787902848,0.18,26.44893256628198,0.7236574680598654,53.76313279389015,0.044,10.64207482032952,-2.0334586139296422,23.861413779273924,0.122,-1.485317291300816,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.0265182661062691,0.7498773192410066,0.3257653428909336
pca,ALL,qr,0.75,30.0,190.0,190.0,-2.199513911285967,-12.050776455515267,7.143258459466669,0.66,9.740300412296095,-4.985915826527891,23.66539572353641,0.182,7.540786501010127,-1.6786442335099725,16.864196169594262,0.114,-0.2916822948098757,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1484113564289025,0.8851290936464973,0.0280857443576498
pca,ALL,qr,0.25,30.0,195.0,190.0,-8.394223199161114,-13.850182126994314,-2.8051990155851043,0.002,14.285577607212476,5.101576390098203,22.98495610987589,0.0,5.891354408051362,-1.984982259328978,13.278819088398064,0.12,-1.4248375870392775,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.3281133820881625,0.6728437011650574,0.0621364945339287
pca,ALL,qr,0.5,30.0,195.0,190.0,-6.129739050082353,-15.015006722239152,2.255232740296718,0.136,12.383390872405933,0.9256312492523346,24.19432097914932,0.038,6.253651822323578,-1.4649123047537072,13.79731871838854,0.106,-0.9801855338669648,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1946389266294072,0.7867813142838522,0.0500597449725567
pca,ALL,qr,0.75,30.0,195.0,190.0,-2.898460948931726,-7.894092899185468,1.8954677097262111,0.24,10.113810468348792,1.272522921751433,18.86094907504368,0.022,7.215349519417066,-0.5379526177024824,14.90439140078359,0.086,-0.4017076291497373,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1222736375911128,0.816244443560528,0.0501856299414931
pca,ALL,qr,0.95,30.0,195.0,190.0,-14.399545039041204,-28.912095913196733,-0.4698711334361434,0.038,23.361524076215513,8.489357507989194,37.88442850501095,0.002,8.96197903717431,0.5790549452536591,17.193878562936966,0.03,-1.6067371926794136,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.0284919759088118,0.6334044490291322,0.4259252841038636
pca,ALL,qr,0.5,30.0,200.0,190.0,-7.125988955711457,-16.394598354008224,1.5643654064390988,0.126,13.656022303858704,-0.1397648898485558,27.593702941247,0.054,6.530033348147248,-2.4473033504489883,15.487430511383188,0.166,-1.091263792356175,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1904810222283502,0.7795837252874027,0.0591844067687675
pca,ALL,qr,0.95,30.0,200.0,190.0,-17.19023809888736,-40.64907572928007,6.989577608162814,0.164,25.266468495876573,-1.7203664964670091,53.42935098604886,0.062,8.076230396989214,-7.035810783731956,23.614297617808816,0.268,-2.1284977339546693,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.1175923380698141,0.3664023934844209,0.4998650917252545
pca,ALL,qr,0.75,30.0,200.0,190.0,-2.204921379885184,-9.253765711270317,4.776701033125437,0.536,8.737941415908391,-0.1748081541903005,17.77143487964522,0.056,6.533020036023208,0.7689074681853192,11.823521936655114,0.028,-0.3375041508716033,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1655881763921637,0.8969364788169885,0.0317712507486024
pca,ALL,qr,0.25,30.0,200.0,190.0,-8.963876716723574,-15.99808145927789,-1.8779280157570328,0.008,14.71586350976585,4.664457411045856,24.600289284708,0.004,5.751986793042277,-1.6918209500979715,13.01162688130364,0.134,-1.5583966095969597,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.3220683322551158,0.6297939058264124,0.1180987604249556
pca,ALL,qr,0.5,30.0,205.0,190.0,-6.584152016668247,-15.240683020318588,1.8636239016531229,0.144,13.881060657104111,0.4657606521035707,26.806261571939043,0.046,7.296908640435865,-2.4817745173890997,15.870504999827547,0.134,-0.9023207417154884,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2527185352612771,0.8345311807428968,0.0588113915779671
pca,ALL,qr,0.95,30.0,205.0,190.0,-12.938517610890496,-30.170035364696947,2.702601819258124,0.124,15.958641609509606,0.2784857974079059,33.2210399177496,0.044,3.0201239986191095,-11.879684200834337,16.43582732990653,0.66,-4.2841014530550305,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1228124237473959,0.4153567189780323,0.4385132407741857
pca,ALL,qr,0.75,30.0,205.0,190.0,0.6491212609520499,-5.132689176035144,6.8392121100627525,0.818,6.976140115630834,-1.5212023965692978,15.24397199459156,0.112,7.625261376582884,1.7846053466496044,13.112566331277929,0.01,0.0851277390891145,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1981260861463424,1.0361511288276883,0.0139343731413283
pca,ALL,qr,0.25,30.0,205.0,190.0,-11.265079073439798,-20.72442066777413,-1.4705513343358017,0.022,16.80984732477998,2.6061024227035987,30.490854943685584,0.026,5.54476825134018,-4.578453170221853,16.47427676429017,0.322,-2.03165913574783,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.3806526227698227,0.5888440085362863,0.086984886737857
pca,ALL,qr,0.25,30.0,210.0,190.0,-9.52757677836953,-20.58250674843489,0.7776948752988005,0.076,15.49604763943046,-0.634321912249687,31.35833251565589,0.066,5.96847086106093,-4.231429263515697,16.24741081174591,0.262,-1.5963178844565806,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.4282166073433527,0.7408372968352444,0.0478161209066318
pca,ALL,qr,0.5,30.0,210.0,190.0,-6.7261686462707075,-14.95136534320146,1.6954503843417812,0.1,14.43780532397499,2.9454985676412644,26.070269391162626,0.014,7.711636677704283,-0.1838802438550565,15.703510346728905,0.056,-0.872210261891261,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.3138730759239128,0.960514991719906,0.0305697176889633
pca,ALL,qr,0.95,30.0,210.0,190.0,-14.718899464105258,-32.261738939904156,3.385068455931381,0.122,16.497008946386266,-6.010749756561174,37.53140079909428,0.15,1.7781094822810075,-13.721935784628885,16.554613862942556,0.804,-8.2778364385209,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1409197986351822,0.3878092733775396,0.2873016456706074
pca,ALL,qr,0.75,30.0,210.0,190.0,-2.3281927795487913,-7.836885963149824,2.9865810575320877,0.406,15.116764975929517,8.20387091397059,21.94843056757424,0.0,12.788572196380724,5.773757085942259,19.408947267348065,0.0,-0.1820525969433624,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2534067050512431,1.0774820932179372,0.0119693096257428
pca,ALL,qr,0.25,45.0,60.0,190.0,-3.035163106754951,-14.01224834997501,7.757818577698432,0.618,8.988108991061285,-4.893830723818668,22.98808353218532,0.212,5.9529458843063345,-1.5557296132899512,13.37971220711518,0.152,-0.5098590119484384,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.2773426611039589,0.2397408521678947,0.3457770616494129
pca,ALL,qr,0.5,45.0,60.0,190.0,-0.4305708373520444,-11.031518005457382,9.863852301082597,0.94,8.398848439411418,-6.369036018689891,23.969029748628714,0.288,7.968277602059373,-2.534246299874672,18.40146006301229,0.128,-0.0540356221074382,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.2992657960951321,0.4745199389673722,0.2612028214038154
pca,ALL,qr,0.95,45.0,60.0,190.0,-6.931164872408789,-17.34788183913839,2.50086498673783,0.158,8.256992513983958,-2.5420305315063327,19.407152326366145,0.144,1.3258276415751689,-10.540573401414346,13.98452726505993,0.83,-5.227802359116692,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.46266144081727,0.233436886340264,0.0124845209546059
pca,ALL,qr,0.75,45.0,60.0,190.0,-14.105927866297025,-19.279922822352336,-8.920721290077275,0.0,19.53448931605885,14.749608446308203,24.4094067222416,0.0,5.428561449761821,1.284969995335117,9.373497313472196,0.01,-2.598465172926415,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4809146885669992,0.5388907122279134,0.0099750176114959
pca,ALL,qr,0.5,45.0,65.0,190.0,-3.675152368994366,-10.975829478944338,3.532428385739846,0.344,9.32616297981904,-1.925097900915196,21.197043300149335,0.106,5.651010610824674,-3.082548569739204,14.289815137451855,0.19,-0.6503531177157066,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.4055682805083312,0.7463106324916606,0.0538887833914454
pca,ALL,qr,0.95,45.0,65.0,190.0,-9.593782131437372,-14.923966468550848,-4.330155132089084,0.0,11.563534882196642,2.583345665407868,20.589624457072517,0.006,1.9697527507592691,-6.970802702604501,10.721491669242326,0.67,-4.870551457658487,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.4572552595750002,0.2671518682950298,0.0136090582937039
pca,ALL,qr,0.25,45.0,65.0,190.0,-7.361416714629904,-19.00612127936875,3.8924014015830655,0.23,15.289750036781545,0.3803862808140034,31.442363030476,0.042,7.928333322151639,-1.3081567352761507,16.79667219059912,0.074,-0.928494857054284,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4045709265436971,0.5709270907063897,0.0631920851031316
pca,ALL,qr,0.75,45.0,65.0,190.0,-14.092910259757728,-24.045140569533427,-3.904582662156339,0.008,20.68640545376015,6.922886665214206,34.59453372216418,0.004,6.5934951940024185,-1.212432964809661,15.020595049498016,0.112,-2.1373960009217776,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.5699131883238555,0.7874608622370318,0.0055151343506521
